configuration,ancrage,camp,enonce,libelle,n_personnes,modele_second_ordre,reel,croyance_humaine_endo,croyance_humaine_exo,d_reel,d_endo,d_exo,plancher,modele_soutien_simule
text_persona_repeating_questions__gpt41_mini,ideologie,centre,3,Federal investments to ensure a carbon-pollution free electricity sector by 2035,582,55.017211703958694,66.47230320699708,48.24570446735395,,11.455091503038389,6.771507236604741,,15.621993127147766,73.8831615120275
text_persona_repeating_questions__gpt41_mini,ideologie,centre,4,A ‘Medicare for All’ system in which all Americans would get healthcare from a government-run plan,582,39.75043029259897,73.46938775510205,56.84192439862543,,33.71895746250308,17.09149410602646,,16.18041237113402,21.305841924398624
text_persona_repeating_questions__gpt41_mini,ideologie,centre,5,"A ‘public option’, which would allow Americans to buy into a government-run healthcare plan if they choose to do so",582,49.02753872633391,75.94752186588921,59.4106529209622,,26.919983139555306,10.383114194628291,,16.551546391752577,77.4914089347079
text_persona_repeating_questions__gpt41_mini,ideologie,centre,6,Immigration reforms that would provide a path to U.S. citizenship for undocumented immigrants currently in the United States,582,52.01376936316695,66.22934888241011,45.44158075601374,,14.215579519243157,6.572188607153208,,16.34536082474227,75.4295532646048
text_persona_repeating_questions__gpt41_mini,ideologie,centre,7,A law that requires companies to provide paid family leave for parents,582,59.60413080895009,78.71720116618076,67.23024054982818,,19.11307035723067,7.626109740878093,,15.81786941580756,93.81443298969072
text_persona_repeating_questions__gpt41_mini,ideologie,centre,10,A 2% tax on the assets of individuals with a net worth of more than $50 million,582,37.46987951807229,74.39261418853256,65.27319587628865,,36.92273467046027,27.803316358216364,,17.080756013745706,22.164948453608247
text_persona_repeating_questions__gpt41_mini,ideologie,centre,11,Increasing deportations for those in the US illegally,582,30.70567986230637,45.09232264334305,57.761168384879724,,14.386642781036684,27.055488522573356,,14.6340206185567,14.432989690721648
text_persona_repeating_questions__gpt41_mini,ideologie,centre,12,Offering seniors healthcare vouchers to purchase private healthcare plans in place of traditional medicare coverage,582,33.029259896729776,53.88726919339164,59.106529209621996,,20.858009296661862,26.07726931289222,,16.847079037800686,0.3436426116838488
text_persona_repeating_questions__gpt41_mini,ideologie,droite,1,Placing a tax on carbon emissions,567,39.08289241622575,62.779397473275026,43.39506172839506,51.233223322332236,23.69650505704928,4.312169312169317,12.15033090610649,14.36331569664903,7.583774250440917
text_persona_repeating_questions__gpt41_mini,ideologie,droite,2,Ensuring 40% of all new clean energy infrastructure development spending goes to low-income communities,567,36.77248677248677,61.613216715257536,41.85537918871252,44.63036303630363,24.840729942770764,5.0828924162257465,7.8578762638168556,16.02821869488536,11.28747795414462
text_persona_repeating_questions__gpt41_mini,ideologie,droite,3,Federal investments to ensure a carbon-pollution free electricity sector by 2035,567,38.93827160493827,66.47230320699708,42.74955908289242,51.11771177117712,27.53403160205881,3.8112874779541457,12.179440166238848,15.462081128747796,9.523809523809524
text_persona_repeating_questions__gpt41_mini,ideologie,droite,4,A ‘Medicare for All’ system in which all Americans would get healthcare from a government-run plan,567,22.998236331569665,73.46938775510205,49.070546737213405,58.394939493949394,50.47115142353238,26.07231040564374,35.39670316237973,16.530864197530864,0.1763668430335097
text_persona_repeating_questions__gpt41_mini,ideologie,droite,5,"A ‘public option’, which would allow Americans to buy into a government-run healthcare plan if they choose to do so",567,30.582010582010582,75.94752186588921,57.22574955908289,59.114411441144114,45.36551128387863,26.64373897707231,28.53240085913353,16.673721340388006,8.289241622574956
text_persona_repeating_questions__gpt41_mini,ideologie,droite,6,Immigration reforms that would provide a path to U.S. citizenship for undocumented immigrants currently in the United States,567,28.950617283950617,66.22934888241011,40.32275132275132,48.66446644664467,37.27873159845949,11.372134038800706,19.71384916269405,15.957671957671957,5.114638447971781
text_persona_repeating_questions__gpt41_mini,ideologie,droite,7,A law that requires companies to provide paid family leave for parents,567,41.596119929453266,78.71720116618076,62.439153439153436,67.1012101210121,37.12108123672749,20.84303350970017,25.505090191558835,15.843033509700176,44.79717813051146
text_persona_repeating_questions__gpt41_mini,ideologie,droite,10,A 2% tax on the assets of individuals with a net worth of more than $50 million,567,21.807760141093475,74.39261418853256,56.864197530864196,65.31903190319032,52.58485404743909,35.05643738977072,43.51127176209685,17.350970017636683,0.8818342151675485
text_persona_repeating_questions__gpt41_mini,ideologie,droite,11,Increasing deportations for those in the US illegally,567,45.05291005291005,45.09232264334305,66.11463844797179,50.759075907590756,0.03941259043300249,21.061728395061735,5.706165854680705,15.437389770723104,93.29805996472663
text_persona_repeating_questions__gpt41_mini,ideologie,droite,12,Offering seniors healthcare vouchers to purchase private healthcare plans in place of traditional medicare coverage,567,27.742504409171076,53.88726919339164,59.22927689594356,51.014301430143014,26.144764784220563,31.486772486772487,23.27179702097194,17.372134038800706,2.821869488536155
text_persona_repeating_questions__gpt41_mini,parti,gauche,1,Placing a tax on carbon emissions,847,65.41322314049587,62.779397473275026,52.03305785123967,44.75925925925926,2.6338256672208473,13.380165289256205,20.653963881236614,13.53482880755608,98.34710743801654
text_persona_repeating_questions__gpt41_mini,parti,gauche,2,Ensuring 40% of all new clean energy infrastructure development spending goes to low-income communities,847,60.3482880755608,61.613216715257536,45.701298701298704,42.992592592592594,1.264928639696734,14.646989374262098,17.35569548296821,15.514757969303425,99.05548996458087
text_persona_repeating_questions__gpt41_mini,parti,gauche,3,Federal investments to ensure a carbon-pollution free electricity sector by 2035,847,67.61275088547816,66.47230320699708,51.44391971664699,45.224074074074075,1.140447678481081,16.168831168831176,22.38867681140409,14.711924439197167,98.8193624557261
text_persona_repeating_questions__gpt41_mini,parti,gauche,4,A ‘Medicare for All’ system in which all Americans would get healthcare from a government-run plan,847,55.59031877213695,73.46938775510205,58.96340023612751,50.67407407407408,17.879068982965094,3.373081463990559,4.916244698062876,15.001180637544273,96.45808736717828
text_persona_repeating_questions__gpt41_mini,parti,gauche,5,"A ‘public option’, which would allow Americans to buy into a government-run healthcare plan if they choose to do so",847,61.42030696576151,75.94752186588921,59.468713105076745,58.26111111111111,14.527214900127703,1.951593860684767,3.159195854650399,15.65879574970484,99.52774498229043
text_persona_repeating_questions__gpt41_mini,parti,gauche,6,Immigration reforms that would provide a path to U.S. citizenship for undocumented immigrants currently in the United States,847,66.65879574970484,66.22934888241011,48.75796930342385,41.32222222222222,0.4294468672947289,17.900826446280988,25.336573527482614,15.099173553719009,99.76387249114522
text_persona_repeating_questions__gpt41_mini,parti,gauche,7,A law that requires companies to provide paid family leave for parents,847,70.3659976387249,78.71720116618076,67.70247933884298,63.50370370370371,8.351203527455851,2.663518299881929,6.862293935021199,13.147579693034238,100.0
text_persona_repeating_questions__gpt41_mini,parti,gauche,10,A 2% tax on the assets of individuals with a net worth of more than $50 million,847,51.717827626918535,74.39261418853256,65.97638724911452,58.22962962962963,22.674786561614027,14.258559622195989,6.511802002711093,15.894923258559622,96.81227863046044
text_persona_repeating_questions__gpt41_mini,parti,gauche,11,Increasing deportations for those in the US illegally,847,29.155844155844157,45.09232264334305,50.85242030696576,65.30740740740741,15.936478487498896,21.696576151121604,36.15156325156325,15.412042502951595,0.0
text_persona_repeating_questions__gpt41_mini,parti,gauche,12,Offering seniors healthcare vouchers to purchase private healthcare plans in place of traditional medicare coverage,847,33.88429752066116,53.88726919339164,52.50767414403778,59.82037037037037,20.00297167273048,18.623376623376622,25.936072849709213,15.565525383707202,0.0
text_persona_repeating_questions__gpt41_mini,parti,centre,1,Placing a tax on carbon emissions,609,55.30427631578947,62.779397473275026,44.88834154351396,,7.475121157485553,10.415934772275513,,13.047619047619047,70.60755336617406
text_persona_repeating_questions__gpt41_mini,parti,centre,2,Ensuring 40% of all new clean energy infrastructure development spending goes to low-income communities,609,51.27467105263158,61.613216715257536,42.01313628899836,,10.338545662625954,9.261534763633222,,14.773399014778326,77.504105090312
text_persona_repeating_questions__gpt41_mini,parti,centre,3,Federal investments to ensure a carbon-pollution free electricity sector by 2035,609,56.01973684210526,66.47230320699708,45.95238095238095,,10.452566364891823,10.067355889724311,,15.727422003284072,72.74220032840722
text_persona_repeating_questions__gpt41_mini,parti,centre,4,A ‘Medicare for All’ system in which all Americans would get healthcare from a government-run plan,609,40.98684210526316,73.46938775510205,54.64367816091954,,32.48254564983889,13.656836055656385,,14.776683087027914,28.735632183908045
text_persona_repeating_questions__gpt41_mini,parti,centre,5,"A ‘public option’, which would allow Americans to buy into a government-run healthcare plan if they choose to do so",609,49.53947368421053,75.94752186588921,58.0328407224959,,26.408048181678687,8.49336703828537,,15.394088669950738,75.86206896551724
text_persona_repeating_questions__gpt41_mini,parti,centre,6,Immigration reforms that would provide a path to U.S. citizenship for undocumented immigrants currently in the United States,609,52.89473684210526,66.22934888241011,44.78489326765189,,13.334612040304847,8.109843574453372,,14.697865353037766,75.53366174055829
text_persona_repeating_questions__gpt41_mini,parti,centre,7,A law that requires companies to provide paid family leave for parents,609,59.76973684210526,78.71720116618076,65.8128078817734,,18.947464324075497,6.043071039668135,,14.954022988505747,92.9392446633826
text_persona_repeating_questions__gpt41_mini,parti,centre,10,A 2% tax on the assets of individuals with a net worth of more than $50 million,609,37.85361842105263,74.39261418853256,63.17733990147783,,36.53899576747993,25.3237214804252,,15.520525451559934,26.76518883415435
text_persona_repeating_questions__gpt41_mini,parti,centre,11,Increasing deportations for those in the US illegally,609,30.09046052631579,45.09232264334305,58.399014778325125,,15.001862117027262,28.308554252009333,,13.412151067323482,13.957307060755337
text_persona_repeating_questions__gpt41_mini,parti,centre,12,Offering seniors healthcare vouchers to purchase private healthcare plans in place of traditional medicare coverage,609,32.54934210526316,53.88726919339164,56.6551724137931,,21.33792708812848,24.105830308529946,,16.105090311986864,0.3284072249589491
text_persona_repeating_questions__gpt41_mini,parti,droite,1,Placing a tax on carbon emissions,540,38.76851851851852,62.779397473275026,44.75925925925926,52.03305785123967,24.010878954756507,5.9907407407407405,13.26453933272115,13.964814814814815,6.481481481481481
